2,2.647675478385812,Y,419.94964718818665
3,0.0,Y,419.94964718818665
4,0.0,Y,419.94964718818665
0,0,0,N,2761.4814298152924
1,0,0,N,2761.4814298152924
2,0,0,N,2761.4814298152924
0,0,0,N,861.1489963531494
1,0,0,N,861.1489963531494
3,0,0,N,861.1489963531494
0,0,0,N,745.7341208457947
1,0,0,N,745.7341208457947
4,0,0,N,745.7341208457947
0,0,0,N,482.2415075302124
2,0,0,N,482.2415075302124
3,0,0,N,482.2415075302124
0,0,0,N,387.0050392150879
2,0,0,N,387.0050392150879
4,0,0,N,387.0050392150879
0,0,0,N,0.29903149604797363
3,0,0,N,0.29903149604797363
4,0,0,N,0.29903149604797363
1,0,0,N,4842.6199831962585
2,0,0,N,4842.6199831962585
3,0,0,N,4842.6199831962585
1,0,0,N,3473.692348241806
2,0,0,N,3473.692348241806
4,0,0,N,3473.692348241806
1,0,0,N,1157.5677211284637
3,0,0,N,1157.5677211284637
4,0,0,N,1157.5677211284637
2,0,0,N,244.16548919677734
3,0,0,N,244.16548919677734
4,0,0,N,244.16548919677734
0.19722612758453817,2.5881221018053493,0.3662969572175978,2.8805517641058067,0.1972261275845395
0,0.0,Y,3258.121647834778
1,0.0,Y,3258.121647834778
2,2.524777029526114,Y,3258.121647834778
0,0,0,N,209.08833646774292
1,0,0,N,209.08833646774292
3,0,0,N,209.08833646774292
0,0,0,N,685.9256238937378
1,0,0,N,685.9256238937378
4,0,0,N,685.9256238937378
0.17431575493287443,1.9432685275109023,0.24611836808740595,2.2665613197361827,0.17431575493287452
0,0.0,Y,289.7264356613159
2,2.6300375012333177,Y,289.7264356613159
3,0.0,Y,289.7264356613159
0.17382314069390858,1.944591820923458,0.25763731997640615,2.260268384639807,0.17382314069390717
0,0.0,Y,174.86095643043518
2,2.6300375012333173,Y,174.86095643043518
4,0.0,Y,174.86095643043518
0,0,0,N,0.29706835746765137
3,0,0,N,0.29706835746765137
4,0,0,N,0.29706835746765137
0.5784573507657287,2.7033584179480803,0.9372540076934257,2.6595047965965284,0.5784573507657279
1,0.005713968167640972,Y,2775.4887442588806
2,2.6096973433269977,Y,2775.4887442588806
3,0.0,Y,2775.4887442588806
0.11384575065170832,2.538885312903113,0.18650834109188352,2.979945278601388,0.11384575065170716
1,0.0,Y,2368.3218257427216
2,2.5695437481669727,Y,2368.3218257427216
4,0.0,Y,2368.3218257427216
1,0,0,N,677.9797282218933
3,0,0,N,677.9797282218933
4,0,0,N,677.9797282218933
0.17382314069391036,1.944591820923451,0.2576373199764044,2.260268384639798,0.17382314069391105
2,2.6300375012333177,Y,375.69966554641724
3,0.0,Y,375.69966554641724
4,0.0,Y,375.69966554641724
